Geography,State,StateFIPS,CountyFIPS,,LandArea,Population
"Greene County, Tennessee",TN,47,59,,1610171770,62909
"Grundy County, Tennessee",TN,47,61,,933840913,14332
"Hamblen County, Tennessee",TN,47,63,,417066000,58128
"Hamilton County, Tennessee",TN,47,65,,1404914473,307896
"Hancock County, Tennessee",TN,47,67,,575733130,6786
"Hardeman County, Tennessee",TN,47,69,,1728937852,28105
"Hardin County, Tennessee",TN,47,71,,1496653754,25578
"Hawkins County, Tennessee",TN,47,73,,1260434385,53563
"Haywood County, Tennessee",TN,47,75,,1380988427,19797
"Henderson County, Tennessee",TN,47,77,,1346855708,25522
"Henry County, Tennessee",TN,47,79,,1454739484,31115
"Hickman County, Tennessee",TN,47,81,,1586420823,22295
"Houston County, Tennessee",TN,47,83,,518542241,8088
"Humphreys County, Tennessee",TN,47,85,,1378437182,17929
"Jackson County, Tennessee",TN,47,87,,800005458,10984
"Jefferson County, Tennessee",TN,47,89,,709174558,44294
"Johnson County, Tennessee",TN,47,91,,773034013,17499
"Knox County, Tennessee",TN,47,93,,1316911987,382032
"Lake County, Tennessee",TN,47,95,,423249002,7954
"Lauderdale County, Tennessee",TN,47,97,,1218461978,27101
"Lawrence County, Tennessee",TN,47,99,,1598463649,39926
"Lewis County, Tennessee",TN,47,101,,730619975,11367
"Lincoln County, Tennessee",TN,47,103,,1476900464,31340
"Loudon County, Tennessee",TN,47,105,,592800788,39086
"McMinn County, Tennessee",TN,47,107,,1114415725,49015
"McNairy County, Tennessee",TN,47,109,,1450509586,24653
"Macon County, Tennessee",TN,47,111,,795465239,20386
"Madison County, Tennessee",TN,47,113,,1442622238,91837
"Marion County, Tennessee",TN,47,115,,1290740760,27776
"Marshall County, Tennessee",TN,47,117,,972165017,26767
"Maury County, Tennessee",TN,47,119,,1587311905,69498
"Meigs County, Tennessee",TN,47,121,,504689335,11086
"Monroe County, Tennessee",TN,47,123,,1644404983,38961
"Montgomery County, Tennessee",TN,47,125,,1396721745,134768
"Moore County, Tennessee",TN,47,127,,334569920,5740
"Morgan County, Tennessee",TN,47,129,,1352087688,19757
"Obion County, Tennessee",TN,47,131,,1411321578,32450
"Overton County, Tennessee",TN,47,133,,1122451532,20118
"Perry County, Tennessee",TN,47,135,,1074570904,7631
"Pickett County, Tennessee",TN,47,137,,421955210,4945
"Polk County, Tennessee",TN,47,139,,1126785516,16050
"Putnam County, Tennessee",TN,47,141,,1038725139,62315
"Rhea County, Tennessee",TN,47,143,,818272166,28400
"Roane County, Tennessee",TN,47,145,,934946761,51910
"Robertson County, Tennessee",TN,47,147,,1234053037,54433
"Rutherford County, Tennessee",TN,47,149,,1602978872,182023
"Scott County, Tennessee",TN,47,151,,1378117192,21127
"Sequatchie County, Tennessee",TN,47,153,,688539063,11370
"Sevier County, Tennessee",TN,47,155,,1534022656,71170
"Shelby County, Tennessee",TN,47,157,,1954232183,897472
"Smith County, Tennessee",TN,47,159,,814329060,17712
"Stewart County, Tennessee",TN,47,161,,1187457841,12370
"Sullivan County, Tennessee",TN,47,163,,1069723523,153048
"Sumner County, Tennessee",TN,47,165,,1370885825,130449
"Tipton County, Tennessee",TN,47,167,,1189757292,51271
"Trousdale County, Tennessee",TN,47,169,,295880604,7259
"Unicoi County, Tennessee",TN,47,171,,482091114,17667
"Union County, Tennessee",TN,47,173,,579026577,17808
"Van Buren County, Tennessee",TN,47,175,,708247711,5508
"Warren County, Tennessee",TN,47,177,,1120650977,38276
"Washington County, Tennessee",TN,47,179,,845134281,107198
"Wayne County, Tennessee",TN,47,181,,1900951057,16842
"Weakley County, Tennessee",TN,47,183,,1502680635,34895
"White County, Tennessee",TN,47,185,,975342841,23102
"Williamson County, Tennessee",TN,47,187,,1509137258,126638
"Wilson County, Tennessee",TN,47,189,,1477778414,88809
"Anderson County, Texas",TX,48,1,,2773343426,55109
"Andrews County, Texas",TX,48,3,,3886634507,13004
"Angelina County, Texas",TX,48,5,,2076029951,80130
"Aransas County, Texas",TX,48,7,,652313340,22497
"Archer County, Texas",TX,48,9,,2356107466,8854
"Armstrong County, Texas",TX,48,11,,2366296248,2148
"Atascosa County, Texas",TX,48,13,,3191176671,38628
"Austin County, Texas",TX,48,15,,1690208664,23590
"Bailey County, Texas",TX,48,17,,2141120935,6594
"Bandera County, Texas",TX,48,19,,2050562205,17645
"Bastrop County, Texas",TX,48,21,,2300815542,57733
"Baylor County, Texas",TX,48,23,,2255291906,4093
"Bee County, Texas",TX,48,25,,2279560638,32359
"Bell County, Texas",TX,48,27,,2744659040,237974
"Bexar County, Texas",TX,48,29,,3229259925,1392931
"Blanco County, Texas",TX,48,31,,1842110782,8418
"Borden County, Texas",TX,48,33,,2327869219,729
"Bosque County, Texas",TX,48,35,,2561952063,17204
"Bowie County, Texas",TX,48,37,,2299568076,89306
"Brazoria County, Texas",TX,48,39,,3590763752,241767
"Brazos County, Texas",TX,48,41,,1517162791,152415
"Brewster County, Texas",TX,48,43,,16038773182,8866
"Briscoe County, Texas",TX,48,45,,2331647724,1790
"Brooks County, Texas",TX,48,47,,2443078612,7976
"Brown County, Texas",TX,48,49,,2444567475,37674
"Burleson County, Texas",TX,48,51,,1723751692,16470
"Burnet County, Texas",TX,48,53,,2579719178,34147
"Caldwell County, Texas",TX,48,55,,1413424439,32194
"Calhoun County, Texas",TX,48,57,,1326887971,20647
"Callahan County, Texas",TX,48,59,,2327410648,12905
"Cameron County, Texas",TX,48,61,,2345898976,335227
"Camp County, Texas",TX,48,63,,511550919,11549
"Carson County, Texas",TX,48,65,,2391053170,6516
"Cass County, Texas",TX,48,67,,2427732541,30438
"Castro County, Texas",TX,48,69,,2326622504,8285
"Chambers County, Texas",TX,48,71,,1552215787,26031
"Cherokee County, Texas",TX,48,73,,2725225009,46659
"Childress County, Texas",TX,48,75,,1839768464,7688
"Clay County, Texas",TX,48,77,,2843334012,11006
"Cochran County, Texas",TX,48,79,,2007810505,3730
"Coke County, Texas",TX,48,81,,2327904117,3864
"Coleman County, Texas",TX,48,83,,3263911556,9235
"Collin County, Texas",TX,48,85,,2195162704,491675
"Collingsworth County, Texas",TX,48,87,,2379671034,3206
"Colorado County, Texas",TX,48,89,,2494029601,20390
"Comal County, Texas",TX,48,91,,1454137641,78021
"Comanche County, Texas",TX,48,93,,2428607647,14026
"Concho County, Texas",TX,48,95,,2567856416,3966
"Cooke County, Texas",TX,48,97,,2262704690,36363
"Coryell County, Texas",TX,48,99,,2724057814,74978
"Cottle County, Texas",TX,48,101,,2334040035,1904
"Crane County, Texas",TX,48,103,,2034584640,3996
"Crockett County, Texas",TX,48,105,,7271173627,4099
"Crosby County, Texas",TX,48,107,,2329728013,7072
"Culberson County, Texas",TX,48,109,,9874227547,2975
"Dallam County, Texas",TX,48,111,,3897138301,6222
"Dallas County, Texas",TX,48,113,,2278150680,2218899
"Dawson County, Texas",TX,48,115,,2336328079,14985
"Deaf Smith County, Texas",TX,48,117,,3878080036,18561
"Delta County, Texas",TX,48,119,,717621515,5327
"Denton County, Texas",TX,48,121,,2301298150,432976
"DeWitt County, Texas",TX,48,123,,2354769327,20013
"Dickens County, Texas",TX,48,125,,2341888243,2762
"Dimmit County, Texas",TX,48,127,,3447043984,10248
"Donley County, Texas",TX,48,129,,2408096470,3828
"Duval County, Texas",TX,48,131,,4643087506,13120
"Eastland County, Texas",TX,48,133,,2398365878,18297
"Ector County, Texas",TX,48,135,,2333725529,121123
"Edwards County, Texas",TX,48,137,,5490139198,2162
"Ellis County, Texas",TX,48,139,,2434362808,111360
"El Paso County, Texas",TX,48,141,,2623932741,679622
"Erath County, Texas",TX,48,143,,2813575524,33001
"Falls County, Texas",TX,48,145,,1991935318,18576
"Fannin County, Texas",TX,48,147,,2308852674,31242
"Fayette County, Texas",TX,48,149,,2460557007,21804
"Fisher County, Texas",TX,48,151,,2333995197,4344
"Floyd County, Texas",TX,48,153,,2569758750,7771
"Foard County, Texas",TX,48,155,,1830285768,1622
"Fort Bend County, Texas",TX,48,157,,2265308727,354452
"Franklin County, Texas",TX,48,159,,739849574,9458
"Freestone County, Texas",TX,48,161,,2272530826,17867
"Frio County, Texas",TX,48,163,,2934513897,16252
"Gaines County, Texas",TX,48,165,,3891069648,14467
"Galveston County, Texas",TX,48,167,,1032033925,250158
"Garza County, Texas",TX,48,169,,2319490709,4872
"Gillespie County, Texas",TX,48,171,,2748138559,20814
"Glasscock County, Texas",TX,48,173,,2332919483,1406
"Goliad County, Texas",TX,48,175,,2210601524,6928
"Gonzales County, Texas",TX,48,177,,2765459447,18628
"Gray County, Texas",TX,48,179,,2404226608,22744
"Grayson County, Texas",TX,48,181,,2417785952,110595
"Gregg County, Texas",TX,48,183,,709735324,111379
"Grimes County, Texas",TX,48,185,,2055421820,23552
"Guadalupe County, Texas",TX,48,187,,1841847082,89023
"Hale County, Texas",TX,48,189,,2602041712,36602
"Hall County, Texas",TX,48,191,,2338979526,3782
"Hamilton County, Texas",TX,48,193,,2164469099,8229
"Hansford County, Texas",TX,48,195,,2382272862,5369
"Hardeman County, Texas",TX,48,197,,1801021454,4724
"Hardin County, Texas",TX,48,199,,2316312268,48073
"Harris County, Texas",TX,48,201,,4477636200,3400578
"Harrison County, Texas",TX,48,203,,2327637984,62110
"Hartley County, Texas",TX,48,205,,3787211615,5537
"Haskell County, Texas",TX,48,207,,2338673402,6093
"Hays County, Texas",TX,48,209,,1755681187,97589
"Hemphill County, Texas",TX,48,211,,2356051113,3351
"Henderson County, Texas",TX,48,213,,2264260076,73277
"Hidalgo County, Texas",TX,48,215,,4065624249,569463
"Hill County, Texas",TX,48,217,,2492501234,32321
"Hockley County, Texas",TX,48,219,,2352432879,22716
"Hood County, Texas",TX,48,221,,1091966384,41100
"Hopkins County, Texas",TX,48,223,,2026400831,31960
"Houston County, Texas",TX,48,225,,3187994422,23185
"Howard County, Texas",TX,48,227,,2338339550,33627
"Hudspeth County, Texas",TX,48,229,,11838840971,3344
"Hunt County, Texas",TX,48,231,,2178586457,76596
"Hutchinson County, Texas",TX,48,233,,2298272229,23857
"Irion County, Texas",TX,48,235,,2723308823,1771
"Jack County, Texas",TX,48,237,,2374006877,8763
"Jackson County, Texas",TX,48,239,,2148371018,14391
"Jasper County, Texas",TX,48,241,,2427844000,35604
"Jeff Davis County, Texas",TX,48,243,,5864838926,2207
"Jefferson County, Texas",TX,48,245,,2340170834,252051
"Jim Hogg County, Texas",TX,48,247,,2942511204,5281
"Jim Wells County, Texas",TX,48,249,,2239089456,39326
"Johnson County, Texas",TX,48,251,,1889198737,126811
"Jones County, Texas",TX,48,253,,2411259657,20785
"Karnes County, Texas",TX,48,255,,1943312521,15446
"Kaufman County, Texas",TX,48,257,,2035841232,71313
"Kendall County, Texas",TX,48,259,,1715713677,23743
"Kenedy County, Texas",TX,48,261,,3773010533,414
"Kent County, Texas",TX,48,263,,2337024572,859
"Kerr County, Texas",TX,48,265,,2864843926,43653
"Kimble County, Texas",TX,48,267,,3239286360,4468
"King County, Texas",TX,48,269,,2362826410,356
"Kinney County, Texas",TX,48,271,,3531291789,3379
"Kleberg County, Texas",TX,48,273,,2255813548,31549
"Knox County, Texas",TX,48,275,,2198908360,4253
"Lamar County, Texas",TX,48,277,,2374518404,48499
"Lamb County, Texas",TX,48,279,,2631978707,14709
"Lampasas County, Texas",TX,48,281,,1844176651,17762
"La Salle County, Texas",TX,48,283,,3856100912,5866
"Lavaca County, Texas",TX,48,285,,2512032709,19210
"Lee County, Texas",TX,48,287,,1627809365,15657
"Leon County, Texas",TX,48,289,,2776570491,15335
"Liberty County, Texas",TX,48,291,,3003552406,70154
"Limestone County, Texas",TX,48,293,,2353981956,22051
"Lipscomb County, Texas",TX,48,295,,2414153807,3057
"Live Oak County, Texas",TX,48,297,,2683999432,12309
"Llano County, Texas",TX,48,299,,2421028149,17044
"Loving County, Texas",TX,48,301,,1743272685,67
"Lubbock County, Texas",TX,48,303,,2329677242,242628
"Lynn County, Texas",TX,48,305,,2309964999,6550
"McCulloch County, Texas",TX,48,307,,2769488307,8205
"McLennan County, Texas",TX,48,309,,2698463849,213517
"McMullen County, Texas",TX,48,311,,2882656841,851
"Madison County, Texas",TX,48,313,,1216381800,12940
"Marion County, Texas",TX,48,315,,987323553,10941
"Martin County, Texas",TX,48,317,,2369282061,4746
"Mason County, Texas",TX,48,319,,2414040796,3738
"Matagorda County, Texas",TX,48,321,,2886439165,37957
"Maverick County, Texas",TX,48,323,,3315379558,47297
"Medina County, Texas",TX,48,325,,3438885559,39304
"Menard County, Texas",TX,48,327,,2335942696,2360
"Midland County, Texas",TX,48,329,,2331637115,116009
"Milam County, Texas",TX,48,331,,2633278710,24238
"Mills County, Texas",TX,48,333,,1937595854,5151
"Mitchell County, Texas",TX,48,335,,2356990934,9698
"Montague County, Texas",TX,48,337,,2410403362,19117
"Montgomery County, Texas",TX,48,339,,2704020613,293768
"Moore County, Texas",TX,48,341,,2330116657,20121
"Morris County, Texas",TX,48,343,,659180684,13048
"Motley County, Texas",TX,48,345,,2562476841,1426
"Nacogdoches County, Texas",TX,48,347,,2452114653,59203
"Navarro County, Texas",TX,48,349,,2609839096,45124
"Newton County, Texas",TX,48,351,,2415658616,15072
"Nolan County, Texas",TX,48,353,,2362020780,15802
"Nueces County, Texas",TX,48,355,,2164755364,313645
"Ochiltree County, Texas",TX,48,357,,2376457525,9006
"Oldham County, Texas",TX,48,359,,3886615734,2185
"Orange County, Texas",TX,48,361,,923081422,84966
"Palo Pinto County, Texas",TX,48,363,,2468071967,27026
"Panola County, Texas",TX,48,365,,2074375834,22756
"Parker County, Texas",TX,48,367,,2340069020,88495
"Parmer County, Texas",TX,48,369,,2283491737,10016
"Pecos County, Texas",TX,48,371,,12337816783,16809
"Polk County, Texas",TX,48,373,,2738296787,41133
"Potter County, Texas",TX,48,375,,2354929123,113546
"Presidio County, Texas",TX,48,377,,9985712134,7304
"Rains County, Texas",TX,48,379,,601006894,9139
"Randall County, Texas",TX,48,381,,2368367866,104312
"Reagan County, Texas",TX,48,383,,3044018790,3326
"Real County, Texas",TX,48,385,,1812766238,3047
"Red River County, Texas",TX,48,387,,2719962161,14314
"Reeves County, Texas",TX,48,389,,6826888706,13137
"Refugio County, Texas",TX,48,391,,1994828931,7828
"Roberts County, Texas",TX,48,393,,2393387054,887
"Robertson County, Texas",TX,48,395,,2213312199,16000
"Rockwall County, Texas",TX,48,397,,333553739,43080
"Runnels County, Texas",TX,48,399,,2721376387,11495
"Rusk County, Texas",TX,48,401,,2391980683,47372
"Sabine County, Texas",TX,48,403,,1269790346,10469
"San Augustine County, Texas",TX,48,405,,1367187977,8946
"San Jacinto County, Texas",TX,48,407,,1477988673,22246
"San Patricio County, Texas",TX,48,409,,1791368475,67138
"San Saba County, Texas",TX,48,411,,2938251646,6186
"Schleicher County, Texas",TX,48,413,,3394463574,2935
"Scurry County, Texas",TX,48,415,,2337459972,16361
"Shackelford County, Texas",TX,48,417,,2367121102,3302
"Shelby County, Texas",TX,48,419,,2056734109,25224
"Sherman County, Texas",TX,48,421,,2390641547,3186
"Smith County, Texas",TX,48,423,,2404501444,174706
"Somervell County, Texas",TX,48,425,,484762566,6809
"Starr County, Texas",TX,48,427,,3167618319,53597
"Stephens County, Texas",TX,48,429,,2317109919,9674
"Sterling County, Texas",TX,48,431,,2391485484,1393
"Stonewall County, Texas",TX,48,433,,2379345373,1693
"Sutton County, Texas",TX,48,435,,3765230979,4077
"Swisher County, Texas",TX,48,437,,2332099282,8378
"Tarrant County, Texas",TX,48,439,,2236243955,1446219
"Taylor County, Texas",TX,48,441,,2371459979,126555
"Terrell County, Texas",TX,48,443,,6106466336,1081
"Terry County, Texas",TX,48,445,,2304766336,12761
"Throckmorton County, Texas",TX,48,447,,2362944570,1850
"Titus County, Texas",TX,48,449,,1063280774,28118
"Tom Green County, Texas",TX,48,451,,3942213774,104010
"Travis County, Texas",TX,48,453,,2562287673,812280
"Trinity County, Texas",TX,48,455,,1794459095,13779
"Tyler County, Texas",TX,48,457,,2390308009,20871
"Upshur County, Texas",TX,48,459,,1521988201,35291
"Upton County, Texas",TX,48,461,,3215926954,3404
"Uvalde County, Texas",TX,48,463,,4031439700,25926
"Val Verde County, Texas",TX,48,465,,8211240629,44856
"Van Zandt County, Texas",TX,48,467,,2197977016,48140
"Victoria County, Texas",TX,48,469,,2285676788,84088
"Walker County, Texas",TX,48,471,,2039485079,61758
"Waller County, Texas",TX,48,473,,1330290181,32663
"Ward County, Texas",TX,48,475,,2163914893,10909
"Washington County, Texas",TX,48,477,,1577876579,30373
"Webb County, Texas",TX,48,479,,8694158147,193117
"Wharton County, Texas",TX,48,481,,2823427017,41188
"Wheeler County, Texas",TX,48,483,,2367934666,5284
"Wichita County, Texas",TX,48,485,,1625640947,131664
"Wilbarger County, Texas",TX,48,487,,2515040549,14676
"Willacy County, Texas",TX,48,489,,1545397740,20082
"Williamson County, Texas",TX,48,491,,2907952035,249967
"Wilson County, Texas",TX,48,493,,2090083754,32408
"Winkler County, Texas",TX,48,495,,2178300896,7173
"Wise County, Texas",TX,48,497,,2342919126,48793
"Wood County, Texas",TX,48,499,,1684066475,36752
"Yoakum County, Texas",TX,48,501,,2071347206,7322
"Young County, Texas",TX,48,503,,2388829028,17943
"Zapata County, Texas",TX,48,505,,2581596039,12182
"Zavala County, Texas",TX,48,507,,3363050874,11600
"Beaver County, Utah",UT,49,1,,6707930400,6005
"Box Elder County, Utah",UT,49,3,,14823390253,42745
"Cache County, Utah",UT,49,5,,3016100832,91391
"Carbon County, Utah",UT,49,7,,3829188016,20422
"Daggett County, Utah",UT,49,9,,1808737094,921
"Davis County, Utah",UT,49,11,,788595522,238994
"Duchesne County, Utah",UT,49,13,,8386517838,14371
"Emery County, Utah",UT,49,15,,11530241878,10860
"Garfield County, Utah",UT,49,17,,13401163195,4735
"Grand County, Utah",UT,49,19,,9535196504,8485
"Iron County, Utah",UT,49,21,,8541717322,33779
"Juab County, Utah",UT,49,23,,8784559992,8238
"Kane County, Utah",UT,49,25,,10339128016,6046
"Millard County, Utah",UT,49,27,,17065775108,12405
"Morgan County, Utah",UT,49,29,,1577633092,7129
"Piute County, Utah",UT,49,31,,1962717292,1435
"Rich County, Utah",UT,49,33,,2663892098,1961
"Salt Lake County, Utah",UT,49,35,,1909799816,898387
"San Juan County, Utah",UT,49,37,,20254162556,14413
"Sanpete County, Utah",UT,49,39,,4113174578,22763
"Sevier County, Utah",UT,49,41,,4947521825,18842
"Summit County, Utah",UT,49,43,,4845990629,29736
"Tooele County, Utah",UT,49,45,,17949532649,40735
"Uintah County, Utah",UT,49,47,,11595569027,25224
"Utah County, Utah",UT,49,49,,5175657032,368536
"Wasatch County, Utah",UT,49,51,,3049423729,15215
"Washington County, Utah",UT,49,53,,6284929122,90354
"Wayne County, Utah",UT,49,55,,6372196292,2509
"Weber County, Utah",UT,49,57,,1490637821,196533
"Addison County, Vermont",VT,50,1,,1994757635,35974
"Bennington County, Vermont",VT,50,3,,1751528984,36994
"Caledonia County, Vermont",VT,50,5,,1685008488,29702
"Chittenden County, Vermont",VT,50,7,,1396111793,146571
"Essex County, Vermont",VT,50,9,,1722851853,6459
"Franklin County, Vermont",VT,50,11,,1650008857,45417
"Grand Isle County, Vermont",VT,50,13,,213974970,6901
"Lamoille County, Vermont",VT,50,15,,1193896631,23233
"Orange County, Vermont",VT,50,17,,1783355796,28226
"Orleans County, Vermont",VT,50,19,,1807034942,26277
"Rutland County, Vermont",VT,50,21,,2415236619,63400
"Washington County, Vermont",VT,50,23,,1784931569,58039
"Windham County, Vermont",VT,50,25,,2042771982,44216
"Windsor County, Vermont",VT,50,27,,2514776699,57418
"Accomack County, Virginia",VA,51,1,,1179077243,38305
"Albemarle County, Virginia",VA,51,3,,1871543150,79236
"Alleghany County, Virginia",VA,51,5,,1151576760,12926
"Amelia County, Virginia",VA,51,7,,924109870,11400
"Amherst County, Virginia",VA,51,9,,1230698046,31894
"Appomattox County, Virginia",VA,51,11,,864242984,13705
"Arlington County, Virginia",VA,51,13,,67002719,189453
"Augusta County, Virginia",VA,51,15,,2513232084,65615
"Bath County, Virginia",VA,51,17,,1377518496,5048
"Bedford County, Virginia",VA,51,19,,1954149028,60371
"Bland County, Virginia",VA,51,21,,928947101,6871
"Botetourt County, Virginia",VA,51,23,,1405475601,30496
"Brunswick County, Virginia",VA,51,25,,1466295843,18419
"Buchanan County, Virginia",VA,51,27,,1305046130,26978
"Buckingham County, Virginia",VA,51,29,,1504412801,15623
"Campbell County, Virginia",VA,51,31,,1306603008,51078
"Caroline County, Virginia",VA,51,33,,1379231031,22121
"Carroll County, Virginia",VA,51,35,,1233711806,29245
"Charles City County, Virginia",VA,51,36,,473350245,6926
"Charlotte County, Virginia",VA,51,37,,1230231294,12472
"Chesterfield County, Virginia",VA,51,41,,1102697023,259903
"Clarke County, Virginia",VA,51,43,,457434570,12652
"Craig County, Virginia",VA,51,45,,856275736,5091
"Culpeper County, Virginia",VA,51,47,,986792161,34262
"Cumberland County, Virginia",VA,51,49,,772974938,9017
"Dickenson County, Virginia",VA,51,51,,859135761,16395
"Dinwiddie County, Virginia",VA,51,53,,1304510610,24533
"Essex County, Virginia",VA,51,57,,667609556,9989
"Fairfax County, Virginia",VA,51,59,,1023161078,969749
"Fauquier County, Virginia",VA,51,61,,1682715648,55139
"Floyd County, Virginia",VA,51,63,,987342741,13874
"Fluvanna County, Virginia",VA,51,65,,744285127,20047
"Franklin County, Virginia",VA,51,67,,1792488548,47286
"Frederick County, Virginia",VA,51,69,,1073876718,59209
"Giles County, Virginia",VA,51,71,,925476873,16657
"Gloucester County, Virginia",VA,51,73,,561021730,34780
"Goochland County, Virginia",VA,51,75,,736665799,16863
"Grayson County, Virginia",VA,51,77,,1146428475,17917
"Greene County, Virginia",VA,51,79,,405539081,15244
"Greensville County, Virginia",VA,51,81,,765187311,11560
"Halifax County, Virginia",VA,51,83,,2121966427,37355
"Hanover County, Virginia",VA,51,85,,1224232801,86320
"Henrico County, Virginia",VA,51,87,,616572847,262300
"Henry County, Virginia",VA,51,89,,990285977,57930
"Highland County, Virginia",VA,51,91,,1077063621,2536
"Isle of Wight County, Virginia",VA,51,93,,818090601,29728
"James City County, Virginia",VA,51,95,,370166104,48102
"King and Queen County, Virginia",VA,51,97,,819120355,6630
"King George County, Virginia",VA,51,99,,466193629,16803
"King William County, Virginia",VA,51,101,,713367538,13146
"Lancaster County, Virginia",VA,51,103,,344839438,11567
"Lee County, Virginia",VA,51,105,,1132173806,23589
"Loudoun County, Virginia",VA,51,107,,1346408615,169599
"Louisa County, Virginia",VA,51,109,,1287582756,25627
"Lunenburg County, Virginia",VA,51,111,,1118105054,13146
"Madison County, Virginia",VA,51,113,,832477500,12520
"Mathews County, Virginia",VA,51,115,,221921485,9207
"Mecklenburg County, Virginia",VA,51,117,,1615980269,32380
"Middlesex County, Virginia",VA,51,119,,337470952,9932
"Montgomery County, Virginia",VA,51,121,,1005481673,83629
"Nelson County, Virginia",VA,51,125,,1223392987,14445
"New Kent County, Virginia",VA,51,127,,542722137,13462
"Northampton County, Virginia",VA,51,131,,537097052,13093
"Northumberland County, Virginia",VA,51,133,,498059931,12259
"Nottoway County, Virginia",VA,51,135,,814945772,15725
"Orange County, Virginia",VA,51,137,,885008655,25881
"Page County, Virginia",VA,51,139,,805810173,23177
"Patrick County, Virginia",VA,51,141,,1251334788,19407
"Pittsylvania County, Virginia",VA,51,143,,2514256676,61745
"Powhatan County, Virginia",VA,51,145,,676706853,22377
"Prince Edward County, Virginia",VA,51,147,,913652419,19720
"Prince George County, Virginia",VA,51,149,,687943634,33047
"Prince William County, Virginia",VA,51,153,,874855263,280813
"Pulaski County, Virginia",VA,51,155,,830262288,35127
"Rappahannock County, Virginia",VA,51,157,,690419837,6983
"Richmond County, Virginia",VA,51,159,,495873585,8809
"Roanoke County, Virginia",VA,51,161,,649738871,85778
"Rockbridge County, Virginia",VA,51,163,,1553026103,20808
"Rockingham County, Virginia",VA,51,165,,2204468897,67725
"Russell County, Virginia",VA,51,167,,1229359383,30308
"Scott County, Virginia",VA,51,169,,1389736255,23403
"Shenandoah County, Virginia",VA,51,171,,1326604360,35075
"Smyth County, Virginia",VA,51,173,,1170900626,33081
"Southampton County, Virginia",VA,51,175,,1552841242,17482
"Spotsylvania County, Virginia",VA,51,177,,1038226922,90395
"Stafford County, Virginia",VA,51,179,,700205624,92446
"Surry County, Virginia",VA,51,181,,722837207,6829
"Sussex County, Virginia",VA,51,183,,1270983449,12504
"Tazewell County, Virginia",VA,51,185,,1346127553,44598
"Warren County, Virginia",VA,51,187,,553475290,31584
"Washington County, Virginia",VA,51,191,,1457801914,51103
"Westmoreland County, Virginia",VA,51,193,,593575171,16718
"Wise County, Virginia",VA,51,195,,1046464808,40123
"Wythe County, Virginia",VA,51,197,,1199792453,27599
"York County, Virginia",VA,51,199,,273631204,56297
"Alexandria city, Virginia",VA,51,510,,39310427,128283
"Bedford city, Virginia",VA,51,515,,17839806,6299
"Bristol city, Virginia",VA,51,520,,33408015,17367
"Buena Vista city, Virginia",VA,51,530,,17691506,6349
"Charlottesville city, Virginia",VA,51,540,,26579341,45049
"Chesapeake city, Virginia",VA,51,550,,882457445,199184
"Clifton Forge city, Virginia",VA,51,560,,8006155,4289
"Colonial Heights city, Virginia",VA,51,570,,19361816,16897
"Covington city, Virginia",VA,51,580,,14689470,6303
"Danville city, Virginia",VA,51,590,,111527387,48411
"Emporia city, Virginia",VA,51,595,,17852615,5665
"Fairfax city, Virginia",VA,51,600,,16343135,21498
"Falls Church city, Virginia",VA,51,610,,5143012,10377
"Franklin city, Virginia",VA,51,620,,21633451,8346
"Fredericksburg city, Virginia",VA,51,630,,27240815,19279
"Galax city, Virginia",VA,51,640,,21311140,6837
"Hampton city, Virginia",VA,51,650,,134112964,146437
"Harrisonburg city, Virginia",VA,51,660,,45483574,40468
"Hopewell city, Virginia",VA,51,670,,26530144,22354
"Lexington city, Virginia",VA,51,678,,6458555,6867
"Lynchburg city, Virginia",VA,51,680,,127921739,65269
"Manassas city, Virginia",VA,51,683,,25727953,35135
"Manassas Park city, Virginia",VA,51,685,,6454537,10290
"Martinsville city, Virginia",VA,51,690,,28375210,15416
"Newport News city, Virginia",VA,51,700,,176881042,180150
"Norfolk city, Virginia",VA,51,710,,139155107,234403
"Norton city, Virginia",VA,51,720,,19501536,3904
"Petersburg city, Virginia",VA,51,730,,59260966,33740
"Poquoson city, Virginia",VA,51,735,,40186651,11566
"Portsmouth city, Virginia",VA,51,740,,85885150,100565
"Radford city, Virginia",VA,51,750,,25429628,15859
"Richmond city, Virginia",VA,51,760,,155581363,197790
"Roanoke city, Virginia",VA,51,770,,111070256,94911
"Salem city, Virginia",VA,51,775,,37783681,24747
"Staunton city, Virginia",VA,51,790,,51043823,23853
"Suffolk city, Virginia",VA,51,800,,1036048206,63677
"Virginia Beach city, Virginia",VA,51,810,,643073238,425257
"Waynesboro city, Virginia",VA,51,820,,39783124,19520
"Williamsburg city, Virginia",VA,51,830,,22131351,11998
"Winchester city, Virginia",VA,51,840,,24176117,23585
"Adams County, Washington",WA,53,1,,4985625808,16428
"Asotin County, Washington",WA,53,3,,1645531749,20551
"Benton County, Washington",WA,53,5,,4410986706,142475
"Chelan County, Washington",WA,53,7,,7566304813,66616
"Clallam County, Washington",WA,53,9,,4505160719,64525
"Clark County, Washington",WA,53,11,,1627086954,345238
"Columbia County, Washington",WA,53,13,,2250218881,4064
"Cowlitz County, Washington",WA,53,15,,2949072393,92948
"Douglas County, Washington",WA,53,17,,4715142292,32603
"Ferry County, Washington",WA,53,19,,5708287311,7260
"Franklin County, Washington",WA,53,21,,3217805431,49347
"Garfield County, Washington",WA,53,23,,1840310422,2397
